Orthogroup	CBS138_protein	BG2_protein
OG0004199	XP_449605.1	QNG16967.1
OG0004200	XP_449606.1	QNG16968.1
OG0004201	XP_449607.1	QNG16969.1
OG0004202	XP_449608.1	QNG16970.1
OG0004203	XP_449609.1	QNG16971.1
OG0004204	XP_449610.1	QNG16972.1
OG0004205	XP_449612.1	QNG16974.1
OG0004206	XP_449613.1	QNG16975.1
OG0004207	XP_449615.1	QNG16977.1
OG0004208	XP_449616.1	QNG16978.1
OG0004209	XP_449617.1	QNG16979.1
OG0004210	XP_449619.1	QNG16981.1
OG0004211	XP_449620.1	QNG16982.1
OG0004212	XP_449624.1	QNG16986.1
OG0004213	XP_449625.1	QNG16987.1
OG0004214	XP_449626.1	QNG16988.1
OG0004215	XP_449627.1	QNG16989.1
OG0004216	XP_449628.1	QNG16990.1
OG0004217	XP_449629.1	QNG16991.1
OG0004218	XP_449632.1	QNG16994.1
OG0004219	XP_449633.1	QNG16995.1
OG0004220	XP_449634.1	QNG16996.1
OG0004221	XP_449635.1	QNG16997.1
OG0004222	XP_449636.1	QNG16998.1
OG0004223	XP_449639.1	QNG17001.1
OG0004224	XP_449640.1	QNG17002.1
OG0004225	XP_449641.1	QNG17003.1
OG0004226	XP_449642.1	QNG17004.1
OG0004227	XP_449643.1	QNG17005.1
OG0004228	XP_449644.1	QNG17006.1
OG0004229	XP_449645.1	QNG17007.1
OG0004230	XP_449646.1	QNG17008.1
OG0004231	XP_449647.1	QNG17009.1
OG0004232	XP_449648.1	QNG17010.1
OG0004233	XP_449649.1	QNG17011.1
OG0004234	XP_449651.1	QNG17013.1
OG0004235	XP_002999602.1	QNG17014.1
OG0004236	XP_449652.1	QNG17015.1
OG0004237	XP_449653.1	QNG17016.1
OG0004238	XP_449654.1	QNG17017.1
OG0004239	XP_449655.1	QNG17018.1
OG0004240	XP_449656.1	QNG17019.1
OG0004241	XP_449657.1	QNG17020.1
OG0004242	XP_449658.1	QNG17021.1
OG0004243	XP_449659.1	QNG17022.1
OG0004244	XP_449660.1	QNG17023.1
OG0004245	XP_449661.1	QNG17024.1
OG0004246	XP_449662.1	QNG17025.1
OG0004247	XP_449663.1	QNG17026.1
OG0004248	XP_449664.1	QNG17027.1
OG0004249	XP_449668.1	QNG17031.1
OG0004250	XP_449670.1	QNG17033.1
OG0004251	XP_449671.1	QNG17034.1
OG0004252	XP_449672.1	QNG17035.1
OG0004253	XP_449673.1	QNG17036.1
OG0004254	XP_449674.1	QNG17037.1
OG0004255	XP_449675.1	QNG17038.1
OG0004256	XP_449676.1	QNG17039.1
OG0004257	XP_449677.1	QNG17040.1
OG0004258	XP_449678.1	QNG17041.1
OG0004259	XP_449679.1	QNG17042.1
OG0004260	XP_449681.1	QNG17044.1
OG0004261	XP_449682.1	QNG17045.1
OG0004262	XP_449683.2	QNG17046.1
OG0004263	XP_449684.1	QNG17047.1
OG0004264	XP_449686.1, XP_449685.1	QNG17048.1
OG0004265	XP_449687.1	QNG17049.1
OG0004266	XP_449688.1	QNG17050.1
OG0004267	XP_449689.1	QNG17051.1
OG0004268	XP_449690.1	QNG17052.1
OG0004269	XP_449692.1	QNG17054.1
OG0004270	XP_449693.1	QNG17055.1
OG0004271	XP_449694.1	QNG17056.1
OG0004272	XP_449695.1	QNG17057.1
OG0004273	XP_449700.1	QNG17062.1
OG0004274	XP_449701.1	QNG17063.1
OG0004275	XP_449702.1	QNG17064.1
OG0004276	XP_449703.1	QNG17065.1
OG0004277	XP_449704.1	QNG17066.1
OG0004278	XP_449705.1	QNG17067.1
OG0004279	XP_449706.1	QNG17068.1
OG0004280	XP_449707.1	QNG17069.1
OG0004281	XP_449708.1	QNG17070.1
OG0004282	XP_449710.1	QNG17072.1
OG0004283	XP_449712.1	QNG17074.1
OG0004284	XP_449713.1	QNG17075.1
OG0004285	XP_449716.1	QNG17078.1
OG0004286	XP_002999603.1	QNG17079.1
OG0004287	XP_449720.1	QNG17082.1
OG0004288	XP_449721.1	QNG17083.1
OG0004289	XP_449722.1	QNG17084.1
OG0004290	XP_449723.1	QNG17085.1
OG0004291	XP_449725.1	QNG17087.1
OG0004292	XP_449726.1	QNG17088.1
OG0004293	XP_449727.1	QNG17089.1
OG0004294	XP_449729.1	QNG17091.1
OG0004295	XP_449730.1	QNG17092.1
OG0004296	XP_449731.1	QNG17093.1
OG0004297	XP_449732.1	QNG17094.1
OG0004298	XP_449733.1	QNG17095.1
OG0004299	XP_449734.1	QNG17096.1
OG0004300	XP_449736.1	QNG17098.1
OG0004301	XP_449737.1	QNG17099.1
OG0004302	XP_449738.1	QNG17100.1
OG0004303	XP_449739.1	QNG17101.1
OG0004304	XP_449740.1	QNG17102.1
OG0004305	XP_449742.1	QNG17104.1
OG0004306	XP_449743.1	QNG17105.1
OG0004307	XP_449744.1	QNG17106.1
OG0004308	XP_449745.1	QNG17107.1
OG0004309	XP_449746.1	QNG17108.1
OG0004310	XP_449747.1	QNG17109.1
OG0004311	XP_449748.1	QNG17110.1
OG0004312	XP_449749.1	QNG17111.1
OG0004313	XP_449750.1	QNG17112.1
OG0004314	XP_449751.1	QNG17113.1
OG0004315	XP_449752.1	QNG17114.1
OG0004316	XP_449753.1	QNG17115.1
OG0004317	XP_449754.1	QNG17116.1
OG0004318	XP_449756.1	QNG17118.1
OG0004319	XP_449757.1	QNG17119.1
OG0004320	XP_449758.1	QNG17120.1
OG0004321	XP_449759.1	QNG17121.1
OG0004322	XP_449760.1	QNG17122.1
OG0004323	XP_449761.1	QNG17123.1
OG0004324	XP_449762.1	QNG17124.1
OG0004325	XP_449763.1	QNG17125.1
OG0004326	XP_449764.1	QNG17126.1
OG0004327	XP_449765.1	QNG17127.1
OG0004328	XP_449766.1	QNG17128.1
OG0004329	XP_449768.1	QNG17130.1
OG0004330	XP_449769.1	QNG17131.1
OG0004331	XP_449770.1	QNG17132.1
OG0004332	XP_449771.1	QNG17133.1
OG0004333	XP_449772.1	QNG17134.1
OG0004334	XP_449773.1	QNG17135.1
OG0004335	XP_449774.1	QNG17136.1
OG0004336	XP_449775.1	QNG17137.1
OG0004337	XP_449776.1	QNG17138.1
OG0004338	XP_449777.1	QNG17139.1
OG0004339	XP_449778.1	QNG17140.1
OG0004340	XP_449779.1	QNG17141.1
OG0004341	XP_449780.1	QNG17142.1
OG0004342	XP_449782.1	QNG17144.1
OG0004343	XP_449783.1	QNG17145.1
OG0004344	XP_449786.1	QNG17148.1
OG0004345	XP_449787.1	QNG17149.1
OG0004346	XP_449789.1	QNG17151.1
OG0004347	XP_449790.1	QNG17152.1
OG0004348	XP_002999604.1	QNG17154.1
OG0004349	XP_449794.1	QNG17157.1
OG0004350	XP_449796.1	QNG17159.1
OG0004351	XP_449797.1	QNG17160.1
OG0004352	XP_449798.1	QNG17161.1
OG0004353	XP_449802.1	QNG17165.1
OG0004354	XP_449803.1	QNG17166.1
OG0004355	XP_449804.1	QNG17167.1
OG0004356	XP_449805.1	QNG17168.1
OG0004357	XP_449807.1	QNG17170.1
OG0004358	XP_449808.1	QNG17171.1
OG0004359	XP_449809.1	QNG17172.1
OG0004360	XP_449810.1	QNG17173.1
OG0004361	XP_449811.1	QNG17174.1
OG0004362	XP_449813.1	QNG17176.1
OG0004363	XP_449814.1	QNG17177.1
OG0004364	XP_449815.1	QNG17178.1
OG0004365	XP_449816.1	QNG17180.1
OG0004366	XP_449817.1	QNG17181.1
OG0004367	XP_449818.1	QNG17182.1
OG0004368	XP_449819.1	QNG17183.1
OG0004369	XP_002999606.1	QNG17185.1
OG0004370	XP_002999607.1	QNG17189.1
OG0004371	XP_449824.1	QNG17190.1
OG0004372	XP_449825.1	QNG17191.1
OG0004373	XP_449826.1	QNG17192.1
OG0004374	XP_449827.1	QNG17193.1
OG0004375	XP_449828.1	QNG17194.1
OG0004376	XP_002999608.1	QNG17195.1
OG0004377	XP_449829.1	QNG17196.1
OG0004378	XP_449830.1	QNG17197.1
OG0004379	XP_449831.1	QNG17198.1
OG0004380	XP_449832.1	QNG17199.1
OG0004381	XP_449833.1	QNG17200.1
OG0004382	XP_449834.1	QNG17201.1
OG0004383	XP_449835.1	QNG17202.1
OG0004384	XP_449837.1	QNG17204.1
OG0004385	XP_449838.1	QNG17205.1
OG0004386	XP_449839.1	QNG17206.1
OG0004387	XP_449840.1	QNG17208.1
OG0004388	XP_449841.1	QNG17209.1
OG0004389	XP_449842.1	QNG17210.1
OG0004390	XP_449843.1	QNG17211.1
OG0004391	XP_449844.1	QNG17212.1
OG0004392	XP_449845.1	QNG17213.1
OG0004393	XP_449846.1	QNG17214.1
OG0004394	XP_449847.1	QNG17215.1
OG0004395	XP_449850.1	QNG17218.1
OG0004396	XP_449852.1	QNG17220.1
OG0004397	XP_449853.1	QNG17221.1
OG0004398	XP_449854.1	QNG17222.1
OG0004399	XP_449855.1	QNG17223.1
OG0004400	XP_449856.1	QNG17224.1
OG0004401	XP_449858.1	QNG17226.1
OG0004402	XP_449860.1	QNG17228.1
OG0004403	XP_449861.1	QNG17229.1
OG0004404	XP_449862.1	QNG17230.1
OG0004405	XP_449863.1	QNG17231.1
OG0004406	XP_449864.1	QNG17233.1
OG0004407	XP_449869.1	QNG17237.1
OG0004408	XP_449870.1	QNG17238.1
OG0004409	XP_449871.1	QNG17239.1
OG0004410	XP_449872.1	QNG17240.1
OG0004411	XP_449873.1	QNG17241.1
OG0004412	XP_449874.1	QNG17242.1
OG0004413	XP_449875.1	QNG17243.1
OG0004414	XP_449876.1	QNG17244.1
OG0004415	XP_449881.1	QNG17249.1
OG0004416	XP_449885.1	QNG17252.1
OG0004418	XP_449889.1	QNG17255.1
OG0004419	XP_449890.1	QNG17256.1
OG0004420	XP_449891.1	QNG17257.1
OG0004421	XP_449892.1	QNG17258.1
OG0004422	XP_449893.1	QNG17259.1
OG0004423	XP_449894.1	QNG17260.1
OG0004424	XP_449895.1	QNG17261.1
OG0004425	XP_449896.1	QNG17262.1
OG0004426	XP_449897.1	QNG17263.1
OG0004427	XP_449898.1	QNG17264.1
OG0004428	XP_449900.1	QNG17266.1
OG0004429	XP_449902.1	QNG17268.1
OG0004430	XP_449903.1	QNG17269.1
OG0004431	XP_449904.1	QNG17270.1
OG0004432	XP_449907.1	QNG17273.1
OG0004433	XP_449908.1	QNG17274.1
OG0004434	XP_449909.1	QNG17275.1
OG0004435	XP_449910.1	QNG17276.1
OG0004436	XP_449911.1	QNG17277.1
OG0004437	XP_449912.1	QNG17278.1
OG0004438	XP_449915.1	QNG17281.1
OG0004439	XP_449916.1	QNG17282.1
OG0004440	XP_449918.1	QNG17284.1
OG0004441	XP_449919.1	QNG17285.1
OG0004442	XP_449921.1	QNG17288.1
OG0004443	XP_449922.1	QNG17289.1
OG0004444	XP_449924.1	QNG17291.1
OG0004445	XP_449925.1	QNG17292.1
OG0004446	XP_449926.1	QNG17293.1
OG0004447	XP_449927.1	QNG17294.1
OG0004448	XP_449928.1	QNG17295.1
OG0004449	XP_449929.1	QNG17296.1
OG0004450	XP_449930.1	QNG17297.1
OG0004451	XP_449931.1	QNG17298.1
OG0004452	XP_449932.1	QNG17299.1
OG0004453	XP_449933.1	QNG17300.1
OG0004454	XP_449934.1	QNG17301.1
OG0004455	XP_449935.1	QNG17302.1
OG0004456	XP_449936.1	QNG17303.1
OG0004457	XP_449937.1	QNG17304.1
OG0004458	XP_449938.1	QNG17305.1
OG0004459	XP_449939.1	QNG17306.1
OG0004460	XP_449940.1	QNG17307.1
OG0004461	XP_449941.1	QNG17308.1
OG0004462	XP_449942.1	QNG17309.1
OG0004463	XP_449943.1	QNG17310.1
OG0004464	XP_449947.1	QNG17314.1
OG0004465	XP_449948.1	QNG17315.1
OG0004466	XP_449949.1	QNG17316.1
OG0004467	XP_449950.1	QNG17317.1
OG0004468	XP_449951.1	QNG17318.1
OG0004469	XP_449952.1	QNG17319.1
OG0004470	XP_449953.1	QNG17320.1
OG0004471	XP_449954.1	QNG17321.1
OG0004488	XP_444779.1	QNG12109.1
OG0004489	XP_444798.1	QNG12128.1
OG0004490	XP_444800.1	QNG12130.1
OG0004491	XP_444801.1	QNG12131.1
OG0004492	XP_444802.1	QNG12134.1
OG0004493	XP_444806.1	QNG12138.1
OG0004494	XP_444812.1	QNG12144.1
OG0004495	XP_002999509.1	QNG12155.1
OG0004496	XP_444837.1	QNG12171.1
OG0004497	XP_444847.1	QNG12181.1
OG0004498	XP_444848.1	QNG12182.1
OG0004499	XP_444858.1	QNG12192.1
OG0004500	XP_444864.1	QNG12197.1
OG0004501	XP_444866.1	QNG12199.1
OG0004502	XP_444891.1	QNG12224.1
OG0004503	XP_444900.1	QNG12234.1
OG0004504	XP_444916.1	QNG12250.1
OG0004505	XP_444924.1	QNG12258.1
OG0004506	XP_444935.1	QNG12269.1
OG0004507	XP_444949.1	QNG12283.1
OG0004508	XP_444952.1	QNG12286.1
OG0004509	XP_002999514.1	QNG12313.1
OG0004510	XP_444989.1	QNG12323.1
OG0004511	XP_444997.1	QNG12330.1
OG0004512	XP_445002.1	QNG12336.1
OG0004513	XP_445026.1	QNG12359.1
OG0004514	XP_445039.1	QNG12373.1
OG0004515	XP_445063.1	QNG12398.1
OG0004516	XP_445074.1	QNG12409.1
OG0004517	XP_445085.1	QNG12420.1
OG0004518	XP_445086.1	QNG12421.1
OG0004519	XP_002999517.1	QNG12426.1
OG0004520	XP_445109.1	QNG12443.1
OG0004521	XP_445111.1	QNG12445.1
OG0004522	XP_445131.1	QNG12466.1
OG0004523	XP_445138.1	QNG12474.1
OG0004524	XP_445139.1	QNG12475.1
OG0004525	XP_445153.1	QNG12490.1
OG0004526	XP_445154.1	QNG12491.1
OG0004527	XP_445164.1	QNG12501.1
OG0004528	XP_445173.1	QNG12510.1
OG0004529	XP_445183.1	QNG12520.1
OG0004530	XP_445207.1	QNG12545.1
OG0004531	XP_445216.1	QNG12556.1
OG0004532	XP_445230.1	QNG12565.1
OG0004533	XP_445245.1	QNG12582.1
OG0004534	XP_445255.2	QNG12592.1
OG0004535	XP_445265.1	QNG12602.1
OG0004536	XP_445277.1	QNG12614.1
OG0004537	XP_445279.1	QNG12616.1
OG0004538	XP_445307.1	QNG12644.1
OG0004539	XP_445320.2	QNG12657.1
OG0004540	XP_445332.1	QNG12669.1
OG0004541	XP_445339.1	QNG12676.1
OG0004542	XP_445345.1	QNG12681.1
OG0004543	XP_445351.1	QNG12684.1
OG0004544	XP_445359.1	QNG12691.1
OG0004545	XP_445366.1	QNG12698.1
OG0004546	XP_445383.1	QNG12715.1
OG0004547	XP_002999525.1	QNG12720.1
OG0004548	XP_445412.2	QNG12745.1
OG0004549	XP_448798.1	QNG12769.1
OG0004550	XP_445426.1	QNG12772.1
OG0004551	XP_445430.1	QNG12775.1
OG0004552	XP_445443.1	QNG12788.1
OG0004553	XP_445445.1	QNG12790.1
OG0004554	XP_445455.1	QNG12801.1
OG0004555	XP_445467.1	QNG12812.1
OG0004556	XP_445469.1	QNG12814.1
OG0004557	XP_002999527.1	QNG12815.1
OG0004558	XP_445479.1	QNG12825.1
OG0004560	XP_445507.1	QNG12855.1
OG0004561	XP_445511.1	QNG12860.1
OG0004562	XP_445573.1	QNG12922.1
OG0004563	XP_445583.1	QNG12932.1
OG0004564	XP_445584.1	QNG12933.1
OG0004565	XP_445608.1	QNG12958.1
OG0004566	XP_445622.1	QNG12973.1
OG0004567	XP_445633.1	QNG12984.1
OG0004568	XP_445655.1	QNG13006.1
OG0004569	XP_445677.1	QNG13029.1
OG0004570	XP_445682.1	QNG13034.1
OG0004571	XP_445688.1	QNG13040.1
OG0004572	XP_445689.1	QNG13041.1
OG0004573	XP_445697.1	QNG13048.1
OG0004574	XP_445703.1	QNG13054.1
OG0004575	XP_445745.2	QNG13096.1
OG0004576	XP_445750.2	QNG13100.1
OG0004577	XP_445764.1	QNG13114.1
OG0004578	XP_445765.1	QNG13115.1
OG0004579	XP_445766.1	QNG13116.1
OG0004580	XP_445767.1	QNG13117.1
OG0004581	XP_445768.1	QNG13118.1
OG0004582	XP_445769.1	QNG13119.1
OG0004583	XP_445770.1	QNG13120.1
OG0004584	XP_445771.1	QNG13121.1
OG0004585	XP_445783.1	QNG13133.1
OG0004586	XP_445786.1	QNG13136.1
OG0004587	XP_445788.1	QNG13138.1
OG0004588	XP_445821.1	QNG13172.1
OG0004590	XP_445836.1	QNG13185.1
OG0004591	XP_445839.1	QNG13188.1
OG0004592	XP_445841.1	QNG13190.1
OG0004593	XP_445845.1	QNG13194.1
OG0004594	XP_445871.1	QNG13218.1
OG0004595	XP_445875.1	QNG13222.1
OG0004596	XP_445882.1	QNG13229.1
OG0004597	XP_002999537.1	QNG13233.1
OG0004598	XP_445886.1	QNG13234.1
OG0004599	XP_445917.1	QNG13263.1
OG0004600	XP_445949.1	QNG13294.1
OG0004601	XP_445954.1	QNG13299.1
OG0004602	XP_445955.1	QNG13300.1
OG0004603	XP_445963.1	QNG13308.1
OG0004604	XP_445968.1	QNG13313.1
OG0004605	XP_445983.1	QNG13328.1
OG0004606	XP_445989.1	QNG13334.1
OG0004607	XP_446001.1	QNG13346.1
OG0004608	XP_446002.1	QNG13347.1
OG0004609	XP_446005.1	QNG13350.1
OG0004610	XP_446009.1	QNG13353.1
OG0004611	XP_446025.1	QNG13368.1
OG0004612	XP_446035.1	QNG13377.1
OG0004613	XP_446036.1	QNG13378.1
OG0004614	XP_446051.1	QNG13393.1
OG0004615	XP_446054.1	QNG13396.1
OG0004616	XP_446062.1	QNG13404.1
OG0004617	XP_446070.1	QNG13412.1
OG0004618	XP_446091.1	QNG13433.1
OG0004619	XP_446128.1	QNG13469.1
OG0004620	XP_446143.1	QNG13484.1
OG0004621	XP_446178.1	QNG13515.1
OG0004622	XP_446195.1	QNG13532.1
OG0004623	XP_446259.1	QNG13598.1
OG0004624	XP_446269.1	QNG13608.1
OG0004625	XP_446272.1	QNG13611.1
OG0004626	XP_446292.1	QNG13630.1
OG0004627	XP_446312.1	QNG13650.1
OG0004628	XP_446320.1	QNG13658.1
OG0004629	XP_446365.1	QNG13702.1
OG0004630	XP_446382.1	QNG13720.1
OG0004631	XP_446385.1	QNG13723.1
OG0004632	XP_446398.1	QNG13736.1
OG0004633	XP_446410.1	QNG13748.1
OG0004634	XP_446413.1	QNG13751.1
OG0004635	XP_446422.1	QNG13760.1
OG0004636	XP_446423.1	QNG13761.1
OG0004637	XP_446429.1	QNG13767.1
OG0004638	XP_446451.1	QNG13789.1
OG0004639	XP_446454.1	QNG13792.1
OG0004640	XP_446455.1	QNG13793.1
OG0004641	XP_446472.1	QNG13809.1
OG0004642	XP_446488.1	QNG13826.1
OG0004643	XP_446502.1	QNG13840.1
OG0004644	XP_446512.1	QNG13850.1
OG0004645	XP_446524.1	QNG13862.1
OG0004646	XP_446527.1	QNG13865.1
OG0004647	XP_446536.1	QNG13873.1
OG0004648	XP_446547.1	QNG13884.1
OG0004649	XP_446568.1	QNG13904.1
OG0004650	XP_446570.1	QNG13906.1
OG0004651	XP_446575.1	QNG13911.1
OG0004652	XP_446585.1	QNG13921.1
OG0004653	XP_446598.1	QNG13935.1
OG0004654	XP_446600.1	QNG13937.1
OG0004655	XP_446601.1	QNG13938.1
OG0004656	XP_446602.1	QNG13939.1
OG0004657	XP_446610.1	QNG13947.1
OG0004658	XP_446612.1	QNG13949.1
OG0004659	XP_446615.1	QNG13952.1
OG0004660	XP_446622.1	QNG13959.1
OG0004661	XP_446625.1	QNG13962.1
OG0004662	XP_446652.1	QNG13986.1
OG0004663	XP_446665.1	QNG13999.1
OG0004664	XP_446690.1	QNG14023.1
OG0004665	XP_446694.1	QNG14027.1
OG0004666	XP_446715.1	QNG14049.1
OG0004667	XP_446733.1	QNG14067.1
OG0004668	XP_446748.1	QNG14081.1
OG0004669	XP_446756.1	QNG14089.1
OG0004670	XP_446757.1	QNG14090.1
OG0004671	XP_446763.1	QNG14097.1
OG0004673	XP_446777.1	QNG14112.1
OG0004674	XP_446778.1	QNG14113.1
OG0004675	XP_446779.1	QNG14114.1
OG0004676	XP_446803.1	QNG14138.1
OG0004677	XP_446810.1	QNG14144.1
OG0004678	XP_446813.1	QNG14147.1
OG0004679	XP_446816.1	QNG14150.1
OG0004680	XP_446829.1	QNG14163.1
OG0004681	XP_446874.1	QNG14209.1
OG0004682	XP_446875.1	QNG14210.1
OG0004683	XP_446888.1	QNG14223.1
OG0004684	XP_446894.1	QNG14229.1
OG0004685	XP_446904.1	QNG14240.1
OG0004686	XP_446907.1	QNG14243.1
OG0004687	XP_446922.1	QNG14258.1
OG0004688	XP_446937.1	QNG14273.1
OG0004689	XP_446942.1	QNG14278.1
OG0004690	XP_446962.1	QNG14297.1
OG0004692	XP_446967.1	QNG14303.1
OG0004693	XP_446969.1	QNG14305.1
OG0004694	XP_446970.1	QNG14306.1
OG0004695	XP_446971.1	QNG14307.1
OG0004696	XP_446975.1	QNG14311.1
OG0004697	XP_446976.1	QNG14312.1
OG0004698	XP_446992.1	QNG14332.1
OG0004699	XP_447024.1	QNG14365.1
OG0004701	XP_447093.1	QNG14437.1
OG0004702	XP_447116.1	QNG14461.1
OG0004703	XP_447177.1	QNG14522.1
OG0004704	XP_447179.1	QNG14524.1
OG0004705	XP_447180.1	QNG14525.1
OG0004706	XP_447190.1	QNG14535.1
OG0004707	XP_447192.1	QNG14537.1
OG0004708	XP_447207.1	QNG14552.1
OG0004709	XP_447211.1	QNG14556.1
OG0004710	XP_447231.1	QNG14576.1
OG0004711	XP_447232.1	QNG14577.1
OG0004712	XP_447233.1	QNG14578.1
OG0004713	XP_447247.1	QNG14593.1
OG0004714	XP_445425.1	QNG14613.1
OG0004715	XP_448809.1	QNG14622.1
OG0004716	XP_448818.1	QNG14631.1
OG0004717	XP_448819.1	QNG14632.1
OG0004718	XP_447505.1	QNG14663.1
OG0004719	XP_002999559.1	QNG14666.1
OG0004720	XP_447565.1	QNG14725.1
OG0004721	XP_447584.1	QNG14744.1
OG0004722	XP_447592.1	QNG14752.1
OG0004723	XP_447599.1	QNG14760.1
OG0004724	XP_447603.1	QNG14764.1
OG0004725	XP_447615.1	QNG14776.1
OG0004726	XP_447623.1	QNG14784.1
OG0004727	XP_447630.1	QNG14791.1
OG0004728	XP_447646.1	QNG14807.1
OG0004729	XP_447666.1	QNG14827.1
OG0004730	XP_447675.1	QNG14836.1
OG0004731	XP_447708.1	QNG14868.1
OG0004732	XP_447722.1	QNG14884.1
OG0004733	XP_447775.1	QNG14938.1
OG0004734	XP_447793.1	QNG14956.1
OG0004735	XP_447794.1	QNG14957.1
OG0004736	XP_447814.1	QNG14977.1
OG0004737	XP_447815.1	QNG14978.1
OG0004738	XP_447816.1	QNG14979.1
OG0004739	XP_447818.1	QNG14980.1
OG0004740	XP_447819.1	QNG14981.1
OG0004741	XP_447822.1	QNG14984.1
OG0004742	XP_447835.1	QNG14997.1
OG0004743	XP_447852.1	QNG15014.1
OG0004744	XP_447859.1	QNG15021.1
OG0004745	XP_447878.1	QNG15039.1
OG0004746	XP_447909.1	QNG15070.1
OG0004747	XP_447918.1	QNG15079.1
OG0004748	XP_447922.1	QNG15083.1
OG0004750	XP_447939.1	QNG15100.1
OG0004751	XP_447941.1	QNG15102.1
OG0004752	XP_447957.1	QNG15118.1
OG0004753	XP_447958.1	QNG15119.1
OG0004754	XP_447959.1	QNG15120.1
OG0004755	XP_447960.1	QNG15121.1
OG0004756	XP_447962.1	QNG15123.1
OG0004757	XP_002999572.1	QNG15132.1
OG0004758	XP_447982.1	QNG15144.1
OG0004759	XP_447988.1	QNG15151.1
OG0004760	XP_447994.1	QNG15157.1
OG0004761	XP_448001.1	QNG15164.1
OG0004762	XP_448017.1	QNG15180.1
OG0004763	XP_448023.1	QNG15186.1
OG0004764	XP_448026.1	QNG15189.1
OG0004765	XP_448102.1	QNG15264.1
OG0004766	XP_448112.1	QNG15274.1
OG0004767	XP_448125.1	QNG15287.1
OG0004768	XP_448168.1	QNG15329.1
OG0004769	XP_448170.1	QNG15331.1
OG0004770	XP_448177.1	QNG15338.1
OG0004771	XP_448194.1	QNG15355.1
OG0004772	XP_448207.1	QNG15368.1
OG0004773	XP_448209.1	QNG15370.1
OG0004774	XP_448211.1	QNG15372.1
OG0004775	XP_448217.1	QNG15378.1
OG0004776	XP_448218.1	QNG15379.1
OG0004777	XP_448239.1	QNG15404.1
OG0004778	XP_448241.1	QNG15406.1
OG0004779	XP_448249.1	QNG15414.1
OG0004780	XP_448308.1	QNG15473.1
OG0004781	XP_448313.1	QNG15478.1
OG0004782	XP_448335.1	QNG15500.1
OG0004783	XP_448363.1	QNG15529.1
OG0004784	XP_448366.1	QNG15532.1
OG0004785	XP_448407.1	QNG15574.1
OG0004786	XP_448409.1	QNG15576.1
OG0004787	XP_448419.1	QNG15586.1
OG0004788	XP_448430.1	QNG15596.1
OG0004789	XP_448431.1	QNG15598.1
OG0004790	XP_448453.1	QNG15619.1
OG0004792	XP_448465.1	QNG15632.1
OG0004793	XP_448473.1	QNG15640.1
OG0004794	XP_448487.1	QNG15656.1
OG0004795	XP_448498.1	QNG15666.1
OG0004796	XP_448535.1	QNG15705.1
OG0004797	XP_448536.1	QNG15706.1
OG0004798	XP_448537.1	QNG15707.1
OG0004800	XP_448553.1	QNG15723.1
OG0004801	XP_448555.1	QNG15725.1
OG0004802	XP_448589.1	QNG15759.1
OG0004803	XP_448618.1	QNG15788.1
OG0004804	XP_448626.1	QNG15796.1
OG0004805	XP_448627.1	QNG15797.1
OG0004806	XP_448628.1	QNG15798.1
OG0004807	XP_448645.1	QNG15815.1
OG0004808	XP_448661.1	QNG15832.1
OG0004809	XP_448673.1	QNG15844.1
OG0004810	XP_448678.1	QNG15849.1
OG0004811	XP_448682.1	QNG15853.1
OG0004813	XP_448722.1	QNG15894.1
OG0004814	XP_448734.1	QNG15906.1
OG0004815	XP_448740.1	QNG15912.1
OG0004816	XP_448750.1	QNG15922.1
OG0004817	XP_448778.1	QNG15949.1
OG0004818	XP_448781.1	QNG15952.1
OG0004819	XP_448782.1	QNG15953.1
OG0004820	XP_447263.1	QNG15957.1
OG0004821	XP_447264.1	QNG15958.1
OG0004822	XP_447269.1	QNG15963.1
OG0004823	XP_447270.1	QNG15964.1
OG0004824	XP_447277.1	QNG15971.1
OG0004825	XP_447285.1	QNG15979.1
OG0004826	XP_447328.1	QNG16022.1
OG0004827	XP_447334.1	QNG16028.1
OG0004828	XP_447335.1	QNG16029.1
OG0004829	XP_447341.1	QNG16035.1
OG0004830	XP_447344.1	QNG16038.1
OG0004831	XP_447349.1	QNG16043.1
OG0004832	XP_447365.1	QNG16059.1
OG0004833	XP_447382.1	QNG16074.1
OG0004834	XP_447388.1	QNG16080.1
OG0004835	XP_447398.1	QNG16090.1
OG0004836	XP_447433.1	QNG16125.1
OG0004837	XP_447439.1	QNG16132.1
OG0004838	XP_447471.1	QNG16164.1
OG0004839	XP_448836.1	QNG16185.1
OG0004840	XP_448841.1	QNG16190.1
OG0004841	XP_448876.1	QNG16227.1
OG0004842	XP_448880.1	QNG16231.1
OG0004843	XP_449148.1	QNG16239.1
OG0004844	XP_449144.1	QNG16243.1
OG0004845	XP_449128.1	QNG16261.1
OG0004847	XP_449108.1	QNG16283.1
OG0004848	XP_449107.1	QNG16284.1
OG0004849	XP_449090.1	QNG16300.1
OG0004850	XP_449089.1	QNG16301.1
OG0004851	XP_449075.1	QNG16315.1
OG0004852	XP_449071.1	QNG16319.1
OG0004853	XP_449068.1	QNG16322.1
OG0004854	XP_449067.1	QNG16323.1
OG0004855	XP_449065.1	QNG16325.1
OG0004856	XP_449046.1	QNG16344.1
OG0004857	XP_449039.1	QNG16351.1
OG0004858	XP_449035.1	QNG16355.1
OG0004859	XP_449028.1	QNG16362.1
