Orthogroup	Species	sacCer_protein	Orthologs
OG0003803	BG2_protein	NP_014736.1	QNG16455.1
OG0003803	CBS138_protein	NP_014736.1	XP_448935.1
OG0003804	BG2_protein	NP_012432.1	QNG16457.1
OG0003804	CBS138_protein	NP_012432.1	XP_448933.1
OG0003805	CBS138_protein	NP_012433.1	XP_448932.1
OG0003805	BG2_protein	NP_012433.1	QNG16458.1
OG0003806	BG2_protein	NP_012434.1	QNG16459.1
OG0003806	CBS138_protein	NP_012434.1	XP_448931.1
OG0003807	BG2_protein	NP_012953.2	QNG16461.1
OG0003807	CBS138_protein	NP_012953.2	XP_448929.1
OG0003808	BG2_protein	NP_012438.1	QNG16462.1
OG0003808	CBS138_protein	NP_012438.1	XP_448928.1
OG0003809	CBS138_protein	NP_012439.2	XP_448927.1
OG0003809	BG2_protein	NP_012439.2	QNG16463.1
OG0003810	BG2_protein	NP_012440.1	QNG16464.1
OG0003810	CBS138_protein	NP_012440.1	XP_448926.1
OG0003811	BG2_protein	NP_012441.1	QNG16465.1
OG0003811	CBS138_protein	NP_012441.1	XP_448925.1
OG0003812	BG2_protein	NP_012442.1	QNG16466.1
OG0003812	CBS138_protein	NP_012442.1	XP_448924.1
OG0003813	BG2_protein	NP_012443.1	QNG16467.1
OG0003813	CBS138_protein	NP_012443.1	XP_448923.1
OG0003814	BG2_protein	NP_012444.2	QNG16468.1
OG0003814	CBS138_protein	NP_012444.2	XP_448922.1
OG0003815	CBS138_protein	NP_012445.1	XP_448921.1
OG0003815	BG2_protein	NP_012445.1	QNG16469.1
OG0003816	CBS138_protein	NP_012446.1	XP_448919.1
OG0003816	BG2_protein	NP_012446.1	QNG16470.1
OG0003817	CBS138_protein	NP_012971.2	XP_448918.1
OG0003817	BG2_protein	NP_012971.2	QNG16471.1
OG0003818	CBS138_protein	NP_012970.3	XP_448917.1
OG0003818	BG2_protein	NP_012970.3	QNG16472.1
OG0003819	BG2_protein	NP_012969.1	QNG16473.1
OG0003819	CBS138_protein	NP_012969.1	XP_448916.1
OG0003820	BG2_protein	NP_012965.3	QNG16475.1
OG0003820	CBS138_protein	NP_012965.3	XP_448914.1
OG0003821	BG2_protein	NP_012964.2	QNG16476.1
OG0003821	CBS138_protein	NP_012964.2	XP_448913.1
OG0003822	BG2_protein	NP_012963.3	QNG16477.1
OG0003822	CBS138_protein	NP_012963.3	XP_448912.1
OG0003823	CBS138_protein	NP_012961.3	XP_448910.1
OG0003823	BG2_protein	NP_012961.3	QNG16479.1
OG0003824	CBS138_protein	NP_012959.1	XP_448909.1
OG0003824	BG2_protein	NP_012959.1	QNG16480.1
OG0003825	BG2_protein	NP_012956.3	QNG16481.1
OG0003825	CBS138_protein	NP_012956.3	XP_448908.1
OG0003826	BG2_protein	NP_012955.1	QNG16482.1
OG0003826	CBS138_protein	NP_012955.1	XP_448907.1
OG0003827	BG2_protein	NP_012954.3	QNG16483.1
OG0003827	CBS138_protein	NP_012954.3	XP_448906.1
OG0003828	BG2_protein	NP_012948.3	QNG16484.1
OG0003828	CBS138_protein	NP_012948.3	XP_448905.1
OG0003829	BG2_protein	NP_012949.1	QNG16485.1
OG0003829	CBS138_protein	NP_012949.1	XP_448904.1
OG0003830	CBS138_protein	NP_012950.3	XP_448903.1
OG0003830	BG2_protein	NP_012950.3	QNG16486.1
OG0003831	CBS138_protein	NP_012951.1	XP_448902.1
OG0003831	BG2_protein	NP_012951.1	QNG16487.1
OG0003832	CBS138_protein	NP_014845.1	XP_448899.1
OG0003832	BG2_protein	NP_014845.1	QNG16490.1
OG0003833	BG2_protein	NP_014848.1	QNG16492.1
OG0003833	CBS138_protein	NP_014848.1	XP_448897.1
OG0003834	CBS138_protein	NP_014849.3	XP_448896.1
OG0003834	BG2_protein	NP_014849.3	QNG16493.1
OG0003835	BG2_protein	NP_014850.1	QNG16494.1
OG0003835	CBS138_protein	NP_014850.1	XP_448895.1
OG0003836	CBS138_protein	NP_014851.3	XP_448894.1
OG0003836	BG2_protein	NP_014851.3	QNG16495.1
OG0003837	CBS138_protein	NP_014852.1	XP_448893.1
OG0003837	BG2_protein	NP_014852.1	QNG16496.1
OG0003838	CBS138_protein	NP_014853.3	XP_002999587.1
OG0003838	BG2_protein	NP_014853.3	QNG16497.1
OG0003839	BG2_protein	NP_014854.2	QNG16498.1
OG0003839	CBS138_protein	NP_014854.2	XP_448892.1
OG0003840	BG2_protein	NP_014855.3	QNG16499.1
OG0003840	CBS138_protein	NP_014855.3	XP_448891.1
OG0003841	CBS138_protein	NP_014856.1	XP_448890.1
OG0003841	BG2_protein	NP_014856.1	QNG16500.1
OG0003842	BG2_protein	NP_014858.1	QNG16501.1
OG0003842	CBS138_protein	NP_014858.1	XP_448889.1
OG0003843	BG2_protein	NP_014859.3	QNG16502.1
OG0003843	CBS138_protein	NP_014859.3	XP_448888.1
OG0003844	BG2_protein	NP_014860.1	QNG16503.1
OG0003844	CBS138_protein	NP_014860.1	XP_448887.1
OG0003845	CBS138_protein	NP_014862.3	XP_448886.1
OG0003845	BG2_protein	NP_014862.3	QNG16504.1
OG0003846	CBS138_protein	NP_015305.1	XP_449152.1
OG0003846	BG2_protein	NP_015305.1	QNG16507.1
OG0003847	BG2_protein	NP_015310.1	QNG16508.1
OG0003847	CBS138_protein	NP_015310.1	XP_449153.1
OG0003848	CBS138_protein	NP_015311.1	XP_449154.1
OG0003848	BG2_protein	NP_015311.1	QNG16509.1
OG0003849	CBS138_protein	NP_015312.1	XP_449155.1
OG0003849	BG2_protein	NP_015312.1	QNG16510.1
OG0003850	CBS138_protein	NP_015313.1	XP_449156.1
OG0003850	BG2_protein	NP_015313.1	QNG16511.1
OG0003851	BG2_protein	NP_015314.1	QNG16512.1
OG0003851	CBS138_protein	NP_015314.1	XP_449157.1
OG0003852	CBS138_protein	NP_015315.1	XP_449158.1
OG0003852	BG2_protein	NP_015315.1	QNG16513.1
OG0003853	CBS138_protein	NP_015316.1	XP_449159.1
OG0003853	BG2_protein	NP_015316.1	QNG16514.1
OG0003854	BG2_protein	NP_015317.1	QNG16515.1
OG0003854	CBS138_protein	NP_015317.1	XP_449160.1
OG0003855	CBS138_protein	NP_015318.1	XP_449161.1
OG0003855	BG2_protein	NP_015318.1	QNG16516.1
OG0003856	BG2_protein	NP_015319.1	QNG16517.1
OG0003856	CBS138_protein	NP_015319.1	XP_449162.1
OG0003857	CBS138_protein	NP_015320.1	XP_449163.1
OG0003857	BG2_protein	NP_015320.1	QNG16518.1
OG0003858	BG2_protein	NP_015322.1	QNG16520.1
OG0003858	CBS138_protein	NP_015322.1	XP_449165.1
OG0003859	CBS138_protein	NP_116654.1	XP_449166.1
OG0003859	BG2_protein	NP_116654.1	QNG16521.1
OG0003860	BG2_protein	NP_116655.1	QNG16522.1
OG0003860	CBS138_protein	NP_116655.1	XP_449167.1
OG0003861	BG2_protein	NP_015323.1	QNG16523.1
OG0003861	CBS138_protein	NP_015323.1	XP_449168.1
OG0003862	CBS138_protein	NP_015324.1	XP_449169.1
OG0003862	BG2_protein	NP_015324.1	QNG16524.1
OG0003863	BG2_protein	NP_015325.1	QNG16525.1
OG0003863	CBS138_protein	NP_015325.1	XP_449170.1
OG0003864	BG2_protein	NP_015326.1	QNG16526.1
OG0003864	CBS138_protein	NP_015326.1	XP_449171.1
OG0003865	CBS138_protein	NP_116657.1	XP_449172.1
OG0003865	BG2_protein	NP_116657.1	QNG16527.1
OG0003866	BG2_protein	NP_116659.1	QNG16528.1
OG0003866	CBS138_protein	NP_116659.1	XP_449173.1
OG0003867	BG2_protein	NP_116660.1	QNG16529.1
OG0003867	CBS138_protein	NP_116660.1	XP_449174.1
OG0003868	CBS138_protein	NP_015328.1	XP_449176.1
OG0003868	BG2_protein	NP_015328.1	QNG16531.1
OG0003869	BG2_protein	NP_015329.1	QNG16532.1
OG0003869	CBS138_protein	NP_015329.1	XP_449177.1
OG0003870	BG2_protein	NP_015331.1	QNG16534.1
OG0003870	CBS138_protein	NP_015331.1	XP_449179.1
OG0003871	BG2_protein	NP_015332.1	QNG16535.1
OG0003871	CBS138_protein	NP_015332.1	XP_449180.1
OG0003872	CBS138_protein	NP_015333.1	XP_449181.1
OG0003872	BG2_protein	NP_015333.1	QNG16536.1
OG0003873	BG2_protein	NP_012274.1	QNG16539.1
OG0003873	CBS138_protein	NP_012274.1	XP_449184.1
OG0003874	CBS138_protein	NP_012273.1	XP_449185.1
OG0003874	BG2_protein	NP_012273.1	QNG16540.1
OG0003875	CBS138_protein	NP_012272.3	XP_449186.1
OG0003875	BG2_protein	NP_012272.3	QNG16541.1
OG0003876	BG2_protein	NP_009811.3	QNG16543.1
OG0003876	CBS138_protein	NP_009811.3	XP_449188.1
OG0003877	CBS138_protein	NP_012275.3	XP_449189.1
OG0003877	BG2_protein	NP_012275.3	QNG16544.1
OG0003878	BG2_protein	NP_012276.1	QNG16545.1
OG0003878	CBS138_protein	NP_012276.1	XP_449190.1
OG0003879	BG2_protein	NP_012277.1	QNG16546.1
OG0003879	CBS138_protein	NP_012277.1	XP_449191.1
OG0003880	CBS138_protein	NP_012911.3	XP_449192.1
OG0003880	BG2_protein	NP_012911.3	QNG16547.1
OG0003881	CBS138_protein	NP_012910.1	XP_449193.1
OG0003881	BG2_protein	NP_012910.1	QNG16548.1
OG0003882	CBS138_protein	NP_012909.3	XP_449194.1
OG0003882	BG2_protein	NP_012909.3	QNG16549.1
OG0003883	BG2_protein	NP_012908.1	QNG16550.1
OG0003883	CBS138_protein	NP_012908.1	XP_449195.1
OG0003884	CBS138_protein	NP_012907.3	XP_449196.1
OG0003884	BG2_protein	NP_012907.3	QNG16551.1
OG0003885	BG2_protein	NP_076899.1	QNG16552.1
OG0003885	CBS138_protein	NP_076899.1	XP_449197.1
OG0003886	BG2_protein	NP_012906.3	QNG16553.1
OG0003886	CBS138_protein	NP_012906.3	XP_449198.1
OG0003887	BG2_protein	NP_012903.1	QNG16554.1
OG0003887	CBS138_protein	NP_012903.1	XP_449199.1
OG0003888	CBS138_protein	NP_012901.3	XP_449201.1
OG0003888	BG2_protein	NP_012901.3	QNG16556.1
OG0003889	BG2_protein	NP_012900.1	QNG16557.1
OG0003889	CBS138_protein	NP_012900.1	XP_449202.1
OG0003890	BG2_protein	NP_014687.1	QNG16560.1
OG0003890	CBS138_protein	NP_014687.1	XP_449205.1
OG0003891	CBS138_protein	NP_014688.1	XP_002999596.1
OG0003891	BG2_protein	NP_014688.1	QNG16561.1
OG0003892	BG2_protein	NP_014689.1	QNG16562.1
OG0003892	CBS138_protein	NP_014689.1	XP_449206.1
OG0003893	CBS138_protein	NP_014691.1	XP_449208.1
OG0003893	BG2_protein	NP_014691.1	QNG16565.1
OG0003894	CBS138_protein	NP_014692.1	XP_449209.1
OG0003894	BG2_protein	NP_014692.1	QNG16566.1
OG0003895	BG2_protein	NP_014694.1	QNG16567.1
OG0003895	CBS138_protein	NP_014694.1	XP_449210.1
OG0003896	BG2_protein	NP_014695.1	QNG16568.1
OG0003896	CBS138_protein	NP_014695.1	XP_449211.1
OG0003897	BG2_protein	NP_014700.1	QNG16570.1
OG0003897	CBS138_protein	NP_014700.1	XP_449213.1
OG0003898	CBS138_protein	NP_116582.1	XP_449214.1
OG0003898	BG2_protein	NP_116582.1	QNG16571.1
OG0003899	CBS138_protein	NP_014702.1	XP_449215.1
OG0003899	BG2_protein	NP_014702.1	QNG16572.1
OG0003900	BG2_protein	NP_014703.1	QNG16573.1
OG0003900	CBS138_protein	NP_014703.1	XP_449216.1
OG0003901	CBS138_protein	NP_013001.1	XP_449217.1
OG0003901	BG2_protein	NP_013001.1	QNG16574.1
OG0003902	BG2_protein	NP_014707.1	QNG16575.1
OG0003902	CBS138_protein	NP_014707.1	XP_449218.1
OG0003903	BG2_protein	NP_014708.1	QNG16576.1
OG0003903	CBS138_protein	NP_014708.1	XP_449219.1
OG0003904	CBS138_protein	NP_014709.1	XP_449220.1
OG0003904	BG2_protein	NP_014709.1	QNG16577.1
OG0003905	CBS138_protein	NP_014710.1	XP_449221.1
OG0003905	BG2_protein	NP_014710.1	QNG16578.1
OG0003906	BG2_protein	NP_014713.1	QNG16580.1
OG0003906	CBS138_protein	NP_014713.1	XP_449223.1
OG0003907	BG2_protein	NP_013007.1	QNG16581.1
OG0003907	CBS138_protein	NP_013007.1	XP_449224.1
OG0003908	BG2_protein	NP_011930.1	QNG16582.1
OG0003908	CBS138_protein	NP_011930.1	XP_449225.1
OG0003909	CBS138_protein	NP_011931.2	XP_449226.1
OG0003909	BG2_protein	NP_011931.2	QNG16583.1
OG0003910	CBS138_protein	NP_013924.1	XP_449228.1
OG0003910	BG2_protein	NP_013924.1	QNG16585.1
OG0003911	BG2_protein	NP_013925.1	QNG16586.1
OG0003911	CBS138_protein	NP_013925.1	XP_449229.1
OG0003912	BG2_protein	NP_013927.1	QNG16588.1
OG0003912	CBS138_protein	NP_013927.1	XP_449231.1
OG0003913	CBS138_protein	NP_013928.1	XP_449232.1
OG0003913	BG2_protein	NP_013928.1	QNG16589.1
OG0003914	CBS138_protein	NP_013929.1	XP_449233.1
OG0003914	BG2_protein	NP_013929.1	QNG16590.1
OG0003915	BG2_protein	NP_013931.1	QNG16591.1
OG0003915	CBS138_protein	NP_013931.1	XP_449234.1
OG0003916	BG2_protein	NP_009974.1	QNG16594.1
OG0003916	CBS138_protein	NP_009974.1	XP_449237.1
OG0003917	CBS138_protein	NP_009975.1	XP_449238.1
OG0003917	BG2_protein	NP_009975.1	QNG16595.1
OG0003918	CBS138_protein	NP_009976.1	XP_449239.1
OG0003918	BG2_protein	NP_009976.1	QNG16596.1
OG0003919	BG2_protein	NP_014914.1	QNG16597.1
OG0003919	CBS138_protein	NP_014914.1	XP_449240.1
OG0003920	CBS138_protein	NP_014915.3	XP_449241.1
OG0003920	BG2_protein	NP_014915.3	QNG16598.1
OG0003921	CBS138_protein	NP_014916.1	XP_449242.1
OG0003921	BG2_protein	NP_014916.1	QNG16599.1
OG0003922	BG2_protein	NP_014917.3	QNG16600.1
OG0003922	CBS138_protein	NP_014917.3	XP_449243.1
OG0003923	BG2_protein	NP_014918.1	QNG16601.1
OG0003923	CBS138_protein	NP_014918.1	XP_449244.1
OG0003924	BG2_protein	NP_014919.3	QNG16602.1
OG0003924	CBS138_protein	NP_014919.3	XP_449245.1
OG0003925	BG2_protein	NP_014921.1	QNG16603.1
OG0003925	CBS138_protein	NP_014921.1	XP_449246.1
OG0003926	BG2_protein	NP_014922.3	QNG16604.1
OG0003926	CBS138_protein	NP_014922.3	XP_449247.1
OG0003927	BG2_protein	NP_014923.1	QNG16605.1
OG0003927	CBS138_protein	NP_014923.1	XP_449248.1
OG0003928	CBS138_protein	NP_014924.3	XP_449249.1
OG0003928	BG2_protein	NP_014924.3	QNG16606.1
OG0003929	CBS138_protein	NP_014926.1	XP_449250.1
OG0003929	BG2_protein	NP_014926.1	QNG16607.1
OG0003930	CBS138_protein	NP_013655.1	XP_449251.1
OG0003930	BG2_protein	NP_013655.1	QNG16608.1
OG0003931	CBS138_protein	NP_013653.1	XP_449252.1
OG0003931	BG2_protein	NP_013653.1	QNG16609.1
OG0003932	BG2_protein	NP_013652.1	QNG16610.1
OG0003932	CBS138_protein	NP_013652.1	XP_449253.1
OG0003933	BG2_protein	NP_013651.1	QNG16611.1
OG0003933	CBS138_protein	NP_013651.1	XP_449254.1
OG0003934	BG2_protein	NP_013650.1	QNG16612.1
OG0003934	CBS138_protein	NP_013650.1	XP_449255.1
OG0003935	BG2_protein	NP_013649.1	QNG16613.1
OG0003935	CBS138_protein	NP_013649.1	XP_449256.1
OG0003936	CBS138_protein	NP_013647.1	XP_449257.1
OG0003936	BG2_protein	NP_013647.1	QNG16614.1
OG0003937	CBS138_protein	NP_013645.1	XP_449259.1
OG0003937	BG2_protein	NP_013645.1	QNG16616.1
OG0003938	CBS138_protein	NP_013644.1	XP_449260.1
OG0003938	BG2_protein	NP_013644.1	QNG16617.1
OG0003939	BG2_protein	NP_013643.1	QNG16618.1
OG0003939	CBS138_protein	NP_013643.1	XP_449261.1
OG0003940	BG2_protein	NP_013642.1	QNG16619.1
OG0003940	CBS138_protein	NP_013642.1	XP_449262.1
OG0003941	BG2_protein	NP_013640.1	QNG16621.1
OG0003941	CBS138_protein	NP_013640.1	XP_449264.1
OG0003942	CBS138_protein	NP_013639.1	XP_449265.1
OG0003942	BG2_protein	NP_013639.1	QNG16622.1
OG0003943	CBS138_protein	NP_011969.1	XP_449269.1
OG0003943	BG2_protein	NP_011969.1	QNG16626.1
OG0003944	CBS138_protein	NP_011970.1	XP_449270.1
OG0003944	BG2_protein	NP_011970.1	QNG16627.1
OG0003945	CBS138_protein	NP_014762.3	XP_449272.1
OG0003945	BG2_protein	NP_014762.3	QNG16629.1
OG0003946	BG2_protein	NP_014761.1	QNG16630.1
OG0003946	CBS138_protein	NP_014761.1	XP_449273.1
OG0003947	CBS138_protein	NP_010653.1	XP_449274.1
OG0003947	BG2_protein	NP_010653.1	QNG16631.1
OG0003948	BG2_protein	NP_014759.1	QNG16632.1
OG0003948	CBS138_protein	NP_014759.1	XP_449275.1
OG0003949	BG2_protein	NP_011088.1	QNG16633.1
OG0003949	CBS138_protein	NP_011088.1	XP_449276.1
OG0003950	CBS138_protein	NP_011089.4	XP_449277.1
OG0003950	BG2_protein	NP_011089.4	QNG16634.1
OG0003951	BG2_protein	NP_011090.3	QNG16635.1
OG0003951	CBS138_protein	NP_011090.3	XP_449278.1
OG0003952	BG2_protein	NP_011091.1	QNG16636.1
OG0003952	CBS138_protein	NP_011091.1	XP_449279.1
OG0003953	BG2_protein	NP_011092.1	QNG16637.1
OG0003953	CBS138_protein	NP_011092.1	XP_449280.1
OG0003954	CBS138_protein	NP_011094.3	XP_449282.1
OG0003954	BG2_protein	NP_011094.3	QNG16639.1
OG0003955	BG2_protein	NP_011095.1	QNG16640.1
OG0003955	CBS138_protein	NP_011095.1	XP_449283.1
OG0003956	BG2_protein	NP_011097.3	QNG16642.1
OG0003956	CBS138_protein	NP_011097.3	XP_449285.1
OG0003957	BG2_protein	NP_011098.3	QNG16643.1
OG0003957	CBS138_protein	NP_011098.3	XP_449286.1
OG0003958	BG2_protein	NP_011099.1	QNG16644.1
OG0003958	CBS138_protein	NP_011099.1	XP_449287.1
OG0003959	BG2_protein	NP_011100.1	QNG16645.1
OG0003959	CBS138_protein	NP_011100.1	XP_449288.1
OG0003960	BG2_protein	NP_011102.3	QNG16647.1
OG0003960	CBS138_protein	NP_011102.3	XP_449290.1
OG0003961	BG2_protein	NP_011103.1	QNG16648.1
OG0003961	CBS138_protein	NP_011103.1	XP_449291.1
OG0003962	CBS138_protein	NP_011105.4	XP_449293.1
OG0003962	BG2_protein	NP_011105.4	QNG16650.1
OG0003963	CBS138_protein	NP_011106.1	XP_449294.1
OG0003963	BG2_protein	NP_011106.1	QNG16651.1
OG0003964	CBS138_protein	NP_011107.1	XP_449295.1
OG0003964	BG2_protein	NP_011107.1	QNG16652.1
OG0003965	CBS138_protein	NP_013185.1	XP_449296.1
OG0003965	BG2_protein	NP_013185.1	QNG16653.1
OG0003966	CBS138_protein	NP_013186.1	XP_449297.1
OG0003966	BG2_protein	NP_013186.1	QNG16654.1
OG0003967	BG2_protein	NP_013187.1	QNG16655.1
OG0003967	CBS138_protein	NP_013187.1	XP_449298.1
OG0003968	CBS138_protein	NP_013188.1	XP_449299.1
OG0003968	BG2_protein	NP_013188.1	QNG16656.1
OG0003969	CBS138_protein	NP_013189.1	XP_449300.1
OG0003969	BG2_protein	NP_013189.1	QNG16657.1
OG0003970	CBS138_protein	NP_013190.1	XP_449301.1
OG0003970	BG2_protein	NP_013190.1	QNG16658.1
OG0003971	CBS138_protein	NP_013191.1	XP_449302.1
OG0003971	BG2_protein	NP_013191.1	QNG16659.1
OG0003972	CBS138_protein	NP_010398.3	XP_449303.1
OG0003972	BG2_protein	NP_010398.3	QNG16660.1
OG0003973	CBS138_protein	NP_015297.1	XP_449306.1
OG0003973	BG2_protein	NP_015297.1	QNG16663.1
OG0003974	CBS138_protein	NP_015296.1	XP_449307.1
OG0003974	BG2_protein	NP_015296.1	QNG16664.1
OG0003975	BG2_protein	NP_015295.1	QNG16665.1
OG0003975	CBS138_protein	NP_015295.1	XP_449308.1
OG0003976	BG2_protein	NP_015294.1	QNG16667.1
OG0003976	CBS138_protein	NP_015294.1	XP_449310.1
OG0003977	BG2_protein	NP_015286.1	QNG16670.1
OG0003977	CBS138_protein	NP_015286.1	XP_449315.1
OG0003978	BG2_protein	NP_015285.1	QNG16671.1
OG0003978	CBS138_protein	NP_015285.1	XP_449316.1
OG0003979	BG2_protein	NP_015284.1	QNG16672.1
OG0003979	CBS138_protein	NP_015284.1	XP_449317.1
OG0003980	CBS138_protein	NP_015283.1	XP_449318.1
OG0003980	BG2_protein	NP_015283.1	QNG16673.1
OG0003981	CBS138_protein	NP_015282.1	XP_449319.1
OG0003981	BG2_protein	NP_015282.1	QNG16674.1
OG0003982	CBS138_protein	NP_015280.1	XP_449320.1
OG0003982	BG2_protein	NP_015280.1	QNG16675.1
OG0003983	BG2_protein	NP_015279.1	QNG16676.1
OG0003983	CBS138_protein	NP_015279.1	XP_449321.1
OG0003984	BG2_protein	NP_015278.1	QNG16677.1
OG0003984	CBS138_protein	NP_015278.1	XP_449322.1
OG0003985	BG2_protein	NP_015276.1	QNG16679.1
OG0003985	CBS138_protein	NP_015276.1	XP_449324.1
OG0003986	CBS138_protein	NP_015275.1	XP_449325.1
OG0003986	BG2_protein	NP_015275.1	QNG16680.1
OG0003987	CBS138_protein	NP_015274.1	XP_449326.1
OG0003987	BG2_protein	NP_015274.1	QNG16681.1
OG0003988	CBS138_protein	NP_013742.1	XP_449327.1
OG0003988	BG2_protein	NP_013742.1	QNG16682.1
OG0003989	BG2_protein	NP_012867.1	QNG16683.1
OG0003989	CBS138_protein	NP_012867.1	XP_449328.1
OG0003990	BG2_protein	NP_011986.1	QNG16687.1
OG0003990	CBS138_protein	NP_011986.1	XP_449332.1
OG0003991	CBS138_protein	NP_011987.1	XP_449333.1
OG0003991	BG2_protein	NP_011987.1	QNG16688.1
OG0003992	CBS138_protein	NP_011988.1	XP_449334.1
OG0003992	BG2_protein	NP_011988.1	QNG16689.1
OG0003993	CBS138_protein	NP_011989.1	XP_449335.1
OG0003993	BG2_protein	NP_011989.1	QNG16690.1
OG0003994	CBS138_protein	NP_011990.1	XP_449336.1
OG0003994	BG2_protein	NP_011990.1	QNG16691.1
OG0003995	CBS138_protein	NP_011992.1	XP_449338.1
OG0003995	BG2_protein	NP_011992.1	QNG16693.1
OG0003996	BG2_protein	NP_013172.1	QNG16694.1
OG0003996	CBS138_protein	NP_013172.1	XP_449339.1
OG0003997	CBS138_protein	NP_013174.1	XP_449341.1
OG0003997	BG2_protein	NP_013174.1	QNG16696.1
OG0003998	CBS138_protein	NP_013178.1	XP_449342.1
OG0003998	BG2_protein	NP_013178.1	QNG16697.1
OG0003999	CBS138_protein	NP_013179.1	XP_449343.1
OG0003999	BG2_protein	NP_013179.1	QNG16698.1
OG0004000	BG2_protein	NP_013180.1	QNG16699.1
OG0004000	CBS138_protein	NP_013180.1	XP_449344.1
OG0004001	CBS138_protein	NP_010852.4	XP_449347.1
OG0004001	BG2_protein	NP_010852.4	QNG16702.1
OG0004002	BG2_protein	NP_012678.1	QNG16711.1
OG0004002	CBS138_protein	NP_012678.1	XP_449353.1
OG0004003	BG2_protein	NP_012677.1	QNG16712.1
OG0004003	CBS138_protein	NP_012677.1	XP_449354.1
OG0004004	CBS138_protein	NP_012676.3	XP_449355.1
OG0004004	BG2_protein	NP_012676.3	QNG16713.1
OG0004005	BG2_protein	NP_012675.1	QNG16714.1
OG0004005	CBS138_protein	NP_012675.1	XP_449356.1
OG0004006	CBS138_protein	NP_012674.1	XP_449357.1
OG0004006	BG2_protein	NP_012674.1	QNG16715.1
OG0004007	BG2_protein	NP_012673.3	QNG16717.1
OG0004007	CBS138_protein	NP_012673.3	XP_449359.1
OG0004008	BG2_protein	NP_012672.1	QNG16718.1
OG0004008	CBS138_protein	NP_012672.1	XP_449360.1
OG0004009	CBS138_protein	NP_116579.1	XP_449361.1
OG0004009	BG2_protein	NP_116579.1	QNG16719.1
OG0004010	BG2_protein	NP_012670.3	QNG16720.1
OG0004010	CBS138_protein	NP_012670.3	XP_449362.1
OG0004011	CBS138_protein	NP_058168.1	XP_449363.1
OG0004011	BG2_protein	NP_058168.1	QNG16721.1
OG0004012	CBS138_protein	NP_012669.1	XP_449364.1
OG0004012	BG2_protein	NP_012669.1	QNG16722.1
OG0004013	CBS138_protein	NP_012668.3	XP_449365.1
OG0004013	BG2_protein	NP_012668.3	QNG16723.1
OG0004014	CBS138_protein	NP_012667.1	XP_449366.1
OG0004014	BG2_protein	NP_012667.1	QNG16724.1
OG0004015	BG2_protein	NP_012666.2	QNG16725.1
OG0004015	CBS138_protein	NP_012666.2	XP_449367.1
OG0004016	BG2_protein	NP_012665.3	QNG16726.1
OG0004016	CBS138_protein	NP_012665.3	XP_449368.1
OG0004017	CBS138_protein	NP_012663.2	XP_449370.1
OG0004017	BG2_protein	NP_012663.2	QNG16728.1
OG0004018	BG2_protein	NP_012660.1	QNG16730.1
OG0004018	CBS138_protein	NP_012660.1	XP_449372.1
OG0004019	CBS138_protein	NP_013552.3	XP_449374.1
OG0004019	BG2_protein	NP_013552.3	QNG16732.1
OG0004020	CBS138_protein	NP_013551.1	XP_449375.1
OG0004020	BG2_protein	NP_013551.1	QNG16733.1
OG0004021	BG2_protein	NP_013550.4	QNG16735.1
OG0004021	CBS138_protein	NP_013550.4	XP_449377.2
OG0004022	CBS138_protein	NP_013548.1	XP_449378.1
OG0004022	BG2_protein	NP_013548.1	QNG16736.1
OG0004023	BG2_protein	NP_013545.3	QNG16740.1
OG0004023	CBS138_protein	NP_013545.3	XP_449382.1
OG0004024	CBS138_protein	NP_013544.1	XP_449383.1
OG0004024	BG2_protein	NP_013544.1	QNG16741.1
OG0004025	BG2_protein	NP_013543.3	QNG16742.1
OG0004025	CBS138_protein	NP_013543.3	XP_002999599.1
OG0004026	BG2_protein	NP_013542.1	QNG16743.1
OG0004026	CBS138_protein	NP_013542.1	XP_449384.1
OG0004027	CBS138_protein	NP_013541.3	XP_449385.1
OG0004027	BG2_protein	NP_013541.3	QNG16744.1
OG0004028	BG2_protein	NP_013540.1	QNG16745.1
OG0004028	CBS138_protein	NP_013540.1	XP_449386.1
OG0004029	BG2_protein	NP_013539.4	QNG16746.1
OG0004029	CBS138_protein	NP_013539.4	XP_449387.1
OG0004030	BG2_protein	NP_013535.1	QNG16747.1
OG0004030	CBS138_protein	NP_013535.1	XP_449388.1
OG0004031	BG2_protein	NP_013534.3	QNG16748.1
OG0004031	CBS138_protein	NP_013534.3	XP_449389.1
OG0004032	BG2_protein	NP_010626.1	QNG16749.1
OG0004032	CBS138_protein	NP_010626.1	XP_449390.1
OG0004033	BG2_protein	NP_010625.1	QNG16750.1
OG0004033	CBS138_protein	NP_010625.1	XP_449391.1
OG0004034	CBS138_protein	NP_010624.3	XP_449392.1
OG0004034	BG2_protein	NP_010624.3	QNG16751.1
